id	name	source_domain	primary_field	current_horizon	legacy_ordering_day	relative_chance	requires_all	requires_any	learning_route_count	learning_route_foundations	reference_transformation	role	review_status	presentation_tier	stack_gaps	chronology_risk	review_note
photovoltaic_conversion	Photovoltaic Conversion	knowledge	D05		90000	0.002			2	"[{""id"":""empirical"",""requires_all"":[""photoconductivity"",""electrochemical_cells"",""electrical_measurement""],""requires_any"":[],""progress_multiplier"":0.65},{""id"":""junction"",""requires_all"":[""pn_junctions"",""electrical_measurement""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
photovoltaic_power	Photovoltaic Power	infrastructure	D05		95000	0.002			1	"[{""id"":""local"",""requires_all"":[""module_encapsulation"",""electrical_measurement"",""module_encapsulation"",""electrical_measurement""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pictographic_records	Pictographic Records	knowledge	D13		420	0.004			1	"[{""id"":""local"",""requires_all"":[""tallies""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pike_drill	Pike Formations	security	D20		5000	0.001			1	"[{""id"":""local"",""requires_all"":[""shield_wall""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pile_fabric_weaving	Pile-Fabric Weaving		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""plain_weaving""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pit_firing	Pit Firing	production	D04		50	0.003			2	"[{""id"":""local"",""requires_all"":[""clay_shaping"",""charcoal""],""requires_any"":[],""progress_multiplier"":1.0},{""id"":""experimental"",""requires_all"":[""clay_shaping"",""food_drying""],""requires_any"":[],""progress_multiplier"":1.0}]"	T03	anchor	repair	landmark	controlled fire	shallow_path	Its alternate route treats food drying as sufficient heat knowledge; both routes should require a real controlled-fire foundation.
place_value	Place-Value Calculation	knowledge	D12		1900	0.0028			1	"[{""id"":""local"",""requires_all"":[""standard_measures"",""pictographic_records""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
plain_weaving	Plain Weaving	production	D07		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""drop_spindles"",""warp_weighted_looms""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
plank_spiling	Plank Spiling	movement	D10		0	0.002			1	"[{""id"":""local"",""requires_all"":[""joinery"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
plant_pathology_diagnosis	Plant Pathology Diagnosis		D15		0	0.002		"[[""germ_theory"",""experimental_controls""]]"	1	"[{""id"":""local"",""requires_all"":[""biological_classification""],""requires_any"":[[""germ_theory"",""experimental_controls""]],""progress_multiplier"":1.0}]"			unreviewed				pending
plant_resistance_trait_trials	Plant Resistance Trait Trials		D15		0	0.002			1	"[{""id"":""local"",""requires_all"":[""heredity_experiments"",""plant_pathology_diagnosis""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
plant_transpiration_measurement	Plant Transpiration Measurement		D15		0	0.002		"[[""photosynthetic_process_analysis"",""crop_calendars""]]"	1	"[{""id"":""local"",""requires_all"":[""experimental_controls""],""requires_any"":[[""photosynthetic_process_analysis"",""crop_calendars""]],""progress_multiplier"":1.0}]"			unreviewed				pending
plunger_pressed_glass	Plunger-Pressed Glass	production	D04		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""glassmaking"",""forge_welding"",""workshop_standards""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pn_junctions	P–N Junctions	knowledge	D21		90000	0.002			1	"[{""id"":""local"",""requires_all"":[""semiconductor_doping"",""band_theory"",""semiconductor_doping"",""band_theory""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pneumatic_cylinders	Pneumatic Cylinders	infrastructure	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""cylinder_boring"",""packed_piston_seals"",""directional_air_valves""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pneumatic_pressing	Pneumatic Pressing	infrastructure	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""pneumatic_cylinders"",""column_buckling"",""workshop_standards""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polarized_telegraph_relays	Polarized Telegraph Relays		D21		0	0.002			1	"[{""id"":""local"",""requires_all"":[""electromagnetic_relays"",""electrical_measurement""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_additive_formulation	Polymer-Additive Formulation		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""thermoplastic_processing"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_blow_molding	Polymer Blow Molding		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_melt_rheology"",""compressed_air_systems""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_chain_models	Polymer-Chain Models		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""chemical_distillation"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_film_extrusion	Polymer Film Extrusion		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_melt_rheology"",""precision_machinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_foam_cell_control	Polymer Foam Cell Control		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_additive_formulation"",""polymer_melt_rheology""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_injection_molding	Polymer Injection Molding		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_melt_rheology"",""precision_machinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_melt_rheology	Polymer Melt Rheology		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""thermoplastic_processing"",""viscous_resistance""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_molecular_weight_control	Polymer Molecular-Weight Control		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_chain_models"",""measurement_uncertainty""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_monomer_purification	Polymer Monomer Purification		D04		0	0.002		"[[""fractional_distillation"",""chemical_distillation""]]"	1	"[{""id"":""local"",""requires_all"":[""experimental_controls""],""requires_any"":[[""fractional_distillation"",""chemical_distillation""]],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_reaction_heat_management	Polymer Reaction Heat Management		D04		0	0.002		"[[""radical_chain_polymerization"",""condensative_step_polymerization"",""additive_step_polymerization""]]"	1	"[{""id"":""local"",""requires_all"":[""calorimetry""],""requires_any"":[[""radical_chain_polymerization"",""condensative_step_polymerization"",""additive_step_polymerization""]],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_solution_processing	Polymer Solution Processing		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_chain_models"",""chemical_distillation""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_solvent_recovery	Polymer Solvent Recovery		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_solution_processing"",""fractional_distillation""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_tacticity_characterization	Polymer Tacticity Characterization		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""coordination_polymerization"",""spectroscopy""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_thermoforming	Polymer Thermoforming		D04		0	0.002		"[[""vacuum_pumps"",""compressed_air_systems"",""precision_machinery""]]"	1	"[{""id"":""local"",""requires_all"":[""thermoplastic_processing""],""requires_any"":[[""vacuum_pumps"",""compressed_air_systems"",""precision_machinery""]],""progress_multiplier"":1.0}]"			unreviewed				pending
polymer_weathering_trials	Polymer Weathering Trials		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_additive_formulation"",""statistical_inference""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
polynomial_equations	Polynomial Equations	knowledge	D12		21000	0.002			1	"[{""id"":""local"",""requires_all"":[""symbolic_algebra"",""symbolic_algebra""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
porous_battery_separators	Porous Battery Separators	production	D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""paper_making"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
portland_cement_clinker	Portland-Cement Clinker		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""refractory_furnaces"",""clay_testing"",""material_accounting""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
postharvest_loss_measurement	Postharvest Loss Measurement		D01	H04	0	0.002			1	"[{""id"":""local"",""requires_all"":[""material_accounting"",""statistical_sampling""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
powder_artillery	Powder Artillery	security	D20		45000	0.0007			1	"[{""id"":""local"",""requires_all"":[""black_powder"",""precision_machinery"",""military_staffs""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
powered_flight	Powered Flight	production	D11		85000	0.001			1	"[{""id"":""local"",""requires_all"":[""aerodynamics"",""structural_load_testing"",""internal_combustion""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pozzolanic_binder_blends	Pozzolanic Binder Blends		D04		0	0.002		"[[""grain_milling"",""grog_preparation""]]"	1	"[{""id"":""local"",""requires_all"":[""lime_mortar"",""clay_testing""],""requires_any"":[[""grain_milling"",""grog_preparation""]],""progress_multiplier"":1.0}]"			unreviewed				pending
precision_machinery	Precision Machinery	infrastructure	D06		51500	0.00065			4	"[{""id"":""local"",""requires_all"":[""blast_furnace"",""workshop_standards"",""place_value""],""requires_any"":[],""progress_multiplier"":1.0},{""id"":""mathematical:local"",""requires_all"":[""blast_furnace"",""workshop_standards"",""place_value"",""dimensional_metrology""],""requires_any"":[],""progress_multiplier"":1.2},{""id"":""mechanical:local"",""requires_all"":[""blast_furnace"",""workshop_standards"",""place_value"",""lubrication_regimes"",""crank_linkages""],""requires_any"":[],""progress_multiplier"":1.15},{""id"":""mechanical:mathematical:local"",""requires_all"":[""blast_furnace"",""workshop_standards"",""place_value"",""dimensional_metrology"",""lubrication_regimes"",""crank_linkages""],""requires_any"":[],""progress_multiplier"":1.38}]"			unreviewed				pending
precision_thermometry	Precision Thermometry	knowledge	D12		28000	0.002			2	"[{""id"":""local"",""requires_all"":[""glassmaking"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0},{""id"":""mathematical:local"",""requires_all"":[""measurement_uncertainty"",""glassmaking"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.2}]"			unreviewed				pending
precision_toolrooms	Precision Toolrooms	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""basic_machine_shops"",""horizontal_milling_machines"",""worm_dividing_heads"",""drill_jig_layout"",""gauge_block_lapping""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pressure_pipe_jointing	Pressure Pipe Jointing	infrastructure	D02		0	0.002			1	"[{""id"":""local"",""requires_all"":[""pressure_vessels"",""workshop_standards""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
pressure_vessels	Pressure Vessels	production	D06		39000	0.002			1	"[{""id"":""local"",""requires_all"":[""forge_welding"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
preventive_inoculation	Preventive Inoculation	health	D14		56000	0.00065			1	"[{""id"":""local"",""requires_all"":[""contagion_mapping"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
printing_process	Repeatable Printing	knowledge	D13		33000	0.0009			1	"[{""id"":""local"",""requires_all"":[""paper_making"",""workshop_standards"",""graphite_marking""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
probability_theory	Probability Theory	knowledge	D12		36000	0.002			1	"[{""id"":""local"",""requires_all"":[""combinatorics"",""fractional_quantities"",""combinatorics"",""fractional_quantities""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
professional_corps	Professional Military Corps	security	D20		15500	0.0013			1	"[{""id"":""local"",""requires_all"":[""supply_groups"",""census_rolls"",""public_levies""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
professional_service	Professional Civil Service	institutions	D18		47000	0.0007			1	"[{""id"":""local"",""requires_all"":[""public_schools"",""specialized_courts"",""public_credit""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
progeny_rows	Progeny Rows	nutrition	D01		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""mass_seed_selection"",""tallies""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
program_counters	Program Counters	production	D21		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""binary_counters"",""binary_adders""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
progressive_profile_broaching	Progressive Profile Broaching		D06	H04	0	0.002			1	"[{""id"":""local"",""requires_all"":[""toolbit_heat_treatment"",""precision_machinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
property_registers	Property Registers	institutions	D17		12500	0.0015			1	"[{""id"":""local"",""requires_all"":[""geometric_survey"",""specialized_courts""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
protected_wellheads	Protected Wellheads	health	D02		1300	0.003		"[[""joinery"",""lime_mortar""]]"	1	"[{""id"":""local"",""requires_all"":[""well_siting"",""drainage""],""requires_any"":[[""joinery"",""lime_mortar""]],""progress_multiplier"":1.0}]"	T05	anchor	repair	notice	existing well, built cover and apron, drainage, upkeep	cross_field_gap	The discovery correctly protects rather than creates supply, but its safety effect currently precedes a physical wellhead project.
public_baths	Public Washing Facilities	health	D14		8500	0.0018			1	"[{""id"":""local"",""requires_all"":[""latrine_siting"",""well_siting"",""lime_burning""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
public_credit	Public Credit	institutions	D17		27000	0.001			1	"[{""id"":""local"",""requires_all"":[""material_accounting"",""property_registers"",""regional_granaries""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
public_levies	Scheduled Public Levies	institutions	D16		4200	0.0021			1	"[{""id"":""local"",""requires_all"":[""census_rolls"",""customary_law""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
public_libraries	Public Libraries	culture	D13		34000	0.002			2	"[{""id"":""local"",""requires_all"":[""printing_process"",""public_schools""],""requires_any"":[],""progress_multiplier"":1.0},{""id"":""manuscript"",""requires_all"":[""formal_archives"",""public_schools""],""requires_any"":[],""progress_multiplier"":0.65}]"			unreviewed				pending
